#{"t_start": 1762623713.3295553, "env_id": "None"}
r,l,t
-0.92,5,31.055172
1.17,7,31.079527
1.23,6,31.105479
1.19,5,31.121169
1.13,5,31.138342
1.14,4,31.151714
1.2,10,31.190228
-0.94,7,31.210693
1.29,7,31.236493
-0.71,6,31.259458
-0.86,4,31.276428
1.27,9,31.30494
-0.87,5,31.321971
-0.91,4,31.337559
1.33,8,31.364804
-0.95,8,31.392227
1.28,7,31.420999
-0.82,9,31.454152
-0.81,5,31.477721
1.13,5,31.499223
-0.72,8,31.557106
1.07,9,31.608085
1.17,7,31.644465
-0.88,7,31.671325
-0.86,4,31.687462
1.33,8,31.718047
-1.01,8,31.750519
-0.88,7,31.775684
-0.99,6,31.796908
-0.81,5,31.816325
-0.91,4,31.836605
-0.84,8,31.872855
1.14,4,31.887057
-0.55,13,31.929329
-0.81,5,31.94958
1.26,7,31.977388
1.19,5,31.993206
1.14,4,32.007241
-0.87,6,32.037558
1.46,11,32.075809
1.2,7,32.097436
-0.97,4,32.113241
-0.97,7,32.166531
-0.87,5,32.19075
1.14,4,32.20542
1.28,8,32.236304
1.14,4,32.286316
1.18,6,32.325883
-0.88,6,32.346683
1.18,6,32.369596
1.18,8,32.399749
-0.76,6,32.425748
1.24,5,32.462871
1.14,4,32.481147
1.14,4,32.49968
-0.69,11,32.537359
-0.81,5,32.558878
-0.85,9,32.598439
-0.68,10,32.635374
1.14,4,32.650755
1.24,6,32.672862
-0.91,4,32.687721
-0.87,5,32.70218
1.2,9,32.733417
-0.67,7,32.758923
1.17,7,32.783091
-0.87,5,32.803914
1.14,4,32.82727
1.12,7,32.872922
1.14,4,32.961539
1.14,4,32.990356
1.14,4,33.008263
-0.98,5,33.028324
1.18,6,33.054656
1.21,5,33.076511
1.14,4,33.092063
-0.81,8,33.119971
-0.7,9,33.153257
1.18,6,33.173581
1.12,6,33.196948
-0.56,9,33.227951
1.28,8,33.255865
-0.92,5,33.285594
-0.97,4,33.300031
-0.84,10,33.337607
-0.87,6,33.36184
-0.74,7,33.393763
1.13,8,33.425484
1.24,9,33.458997
-0.87,5,33.477209
1.13,5,33.497335
1.22,8,33.524139
1.18,6,33.541204
-0.82,6,33.564526
-1.03,4,33.584152
-0.69,8,33.612815
-0.78,8,33.641614
